Price;employees;CEO_age;intra_day_up;intra_week_up;intra_month_up;Name;Symbol;ipoDate;sector;IPO_weekday;firstday_volume;inweek_volume;inmonth_volume;SP500_lastweek_return;company_string;positive;negative;neutral
20.0;0.0;54.0;0;0;0;Western Asset High Yield Defined Opportunity Fund Inc.;HYI;2010-10-27;Other;2;373075.0;237797.29;2031193.3605000004;-0.000245247812681;Western Asset High Yield Defined Opportunity Fund Inc;0.07325157160974206;0.13565867823956446;0.7910897468819338
50.05;7293.424462924463;54.8125;0;0;0;First Trust High Yield Long/Short ETF;HYLS;2013-02-25;Other;0;0.0;45269.09379999999;250281.3780999999;-0.0030374631717748;First Trust High Yield LongShort ETF;0.2682358095318907;0.3230846642845809;0.4086795236031064
25.079;7293.424462924463;54.8125;0;1;1;WisdomTree Negative Duration High Yield Bond Fund;HYND;2013-12-16;Other;0;0.0;8949.934000000001;61066.89999999994;0.0001437864239398;WisdomTree Negative Duration High Yield Bond Fund;0.0430991239845752;0.1164811998605728;0.8404197096824646
49.75;7293.424462924463;54.8125;0;0;0;iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF;HYXE;2016-06-14;Other;1;0.0;1095.0;11740.412799999996;-0.0016158174694535;iShares iBoxx  High Yield ex Oil  Gas Corporate Bond ETF;0.079154910269513;0.033739375450940225;0.8871057166982053
25.04;7293.424462924463;54.8125;0;1;0;WisdomTree Interest Rate Hedged High Yield Bond Fund;HYZD;2013-12-16;Other;0;0.0;3730.440000000001;95018.19140000008;0.0001437864239398;WisdomTree Interest Rate Hedged High Yield Bond Fund;0.10035631416196168;0.2871512242338874;0.6124924692240629
16.25;4300.0;50.0;0;1;1;Horizon Global Corporation;HZN;2015-06-23;Capital Goods;1;100.0;731653.18;7711191.515;0.0020538384721781;Horizon Global Corporation;0.25314247863578426;0.11852762298946524;0.6283298963968901
1454716.5284212418;7293.424462924463;61.0;0;0;0;Voya Asia Pacific High Dividend Equity Income Fund;IAE;2007-03-27;Other;1;0.0;386800.74;1016909.57;0.0042626191394529;Voya Asia Pacific High Dividend Equity Income Fund;0.33;0.33;0.33
25.1;3604.0;62.0;0;0;0;IBERIABANK Corporation;IBKCO;2016-05-05;Finance;3;328995.0;555552.51;1414389.4944000016;-0.0028124418940751;IBERIABANK Corporation;0.08537200944764269;0.039281388478619665;0.8753466265542167
24.6;3604.0;62.0;0;0;0;IBERIABANK Corporation;IBKCP;2015-07-30;Finance;3;211785.0;718413.06;1264430.3309000006;-0.0006869680173729;IBERIABANK Corporation;0.07417871546931559;0.03578124183695757;0.8900400400161743
31.03;1228.0;73.0;0;1;1;Interactive Brokers Group, Inc.;IBKR;2007-05-04;Finance;4;23510039.0;14588342.29;34445037.67980001;0.0009806816843259;Interactive Brokers Group Inc;0.33;0.33;0.33
25.31;7293.424462924463;54.8125;0;1;1;Amplify Online Retail ETF;IBUY;2016-04-19;Other;1;0.0;12394.325300000002;108134.1728;0.003682376866471;Amplify Online Retail ETF;0.34789928118915897;0.041289478853762655;0.6108112529999463
14.355;102.0;48.0;0;0;0;ICC Holdings, Inc.;ICCH;2017-03-28;Finance;1;167085.0;133732.24800000002;331675.7588999999;-0.0011714798068854;ICC Holdings Inc;0.05436821468174454;0.21742790192365638;0.728203813234965
12.0;5500.0;63.0;0;0;0;ICF International, Inc.;ICFI;2006-09-28;Consumer Services;3;1598489.0;1001433.12;3293455.2866;0.0022990596340933;ICF International Inc;0.33;0.33;0.33
1454716.5284212418;7293.424462924463;54.8125;0;0;0;iShares S&P Global Clean Energy Index Fund;ICLN;2008-06-24;Other;1;0.0;58966.6939;164933462.43927416;-0.0048506553210441;iShares SP Global Clean Energy Index Fund;0.33;0.33;0.33
20.0;7293.424462924463;61.0;0;0;0;Voya Infrastructure, Industrials and Materials Fund;IDE;2010-01-27;Other;2;448690.0;602266.0999;164933462.43927416;-0.0048441492239615;Voya Infrastructure Industrials Materials Fund;0.33;0.33;0.33
25.06;7293.424462924463;54.8125;0;1;1;PowerShares FTSE International Low Beta Equal Weight Portfolio;IDLB;2015-11-05;Other;3;2900.0;1833.92;5033857.869100001;0.0023578215433011;PowerShares FTSE International Low Beta Equal Weight Portfolio;0.04540425632148977;0.12210732139647003;0.8324884355068207
9.61;7293.424462924463;51.0;0;0;0;Infrastructure and Energy Alternatives, Inc.;IEA;2016-10-06;Finance;3;200000.0;179292.31999999998;293974.8594999995;7.215776603388045e-05;Infrastructure Energy Alternatives Inc;0.3073435399213783;0.12598601795086325;0.5666704426674165
1454716.5284212418;7293.424462924463;54.8125;0;0;0;iShares 3-7 Year Treasury Bond ETF;IEI;2007-01-05;Other;4;0.0;33889658.92909997;164933462.43927416;-9.70409589153525e-05;iShares 37 Year Treasury Bond ETF;0.33;0.33;0.33
23.0;3532.0;54.8125;0;1;1;IES Holdings, Inc.;IESC;2006-05-15;Capital Goods;0;5600.0;103991.912;956461.4569999994;-0.0019163883375992;IES Holdings Inc;0.33;0.33;0.33
46.78;7293.424462924463;54.8125;0;0;1;iShares MSCI Europe Small-Cap ETF;IEUS;2007-11-12;Other;0;0.0;33889658.92909997;164933462.43927416;-0.0066177738770157;iShares MSCI Europe SmallCap ETF;0.33;0.33;0.33
1454716.5284212418;7293.424462924463;54.8125;0;0;0;iShares FTSE EPRA/NAREIT Europe Index Fund;IFEU;2007-11-12;Other;0;0.0;33889658.92909997;164933462.43927416;-0.0066177738770157;iShares FTSE EPRANAREIT Europe Index Fund;0.33;0.33;0.33
1454716.5284212418;7293.424462924463;54.8125;0;0;0;iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund;IFGL;2007-11-12;Other;0;0.0;33889658.92909997;164933462.43927416;-0.0066177738770157;iShares FTSE EPRANAREIT Global Real Estate exUS Index Fund;0.33;0.33;0.33
9.82;480.0;54.8125;0;0;0;iFresh Inc.;IFMK;2015-11-25;Consumer Services;2;10000.0;196.39999999999992;7905.499999999993;0.002481165999417;iFresh Inc;0.33;0.33;0.33
20.25;7293.424462924463;54.8125;0;1;1;First Trust Dorsey Wright International Focus 5 ETF;IFV;2014-07-22;Other;1;0.0;99532.84;399207.4417000005;0.0011770501471154;First Trust Dorsey Wright International Focus 5 ETF;0.2311446838458294;0.38953686878695376;0.3793184455228789
1454716.5284212418;7293.424462924463;54.8125;0;0;0;iShares Global Infrastructure ETF;IGF;2007-12-10;Other;0;0.0;10294.298000000004;421838.72800000006;0.0044716702880239;iShares Global Infrastructure ETF;0.33;0.33;0.33
20.0;7293.424462924463;55.0;0;0;0;Western Asset Investment Grade Defined Opportunity Trust Inc.;IGI;2009-06-26;Other;4;171580.0;121055.72;1026014.8400000004;0.0013889153133408;Western Asset Investment Grade Defined Opportunity Trust Inc;0.06106965561561721;0.21911257198628253;0.7198177663718953
1454716.5284212418;7293.424462924463;54.8125;0;0;0;iShares International Treasury Bond ETF;IGOV;2009-01-21;Other;2;0.0;33889658.92909997;164933462.43927416;-0.0078142907713365;iShares International Treasury Bond ETF;0.33;0.33;0.33
19.89;7293.424462924463;61.0;0;0;1;Voya Emerging Markets High Income Dividend Equity Fund;IHD;2011-04-27;Other;2;1625356.0;960383.276;2752187.5269000013;0.0038774014752046;Voya Emerging Markets High Income Dividend Equity Fund;0.33;0.33;0.33
19.75;7293.424462924463;61.0;0;0;1;Voya International High Dividend Equity Income Fund;IID;2007-09-26;Other;2;811600.0;259498.76000000004;711412.4862000002;0.0047132087996142;Voya International High Dividend Equity Income Fund;0.33;0.33;0.33
7.35;1248.0;62.0;0;0;0;Information Services Group, Inc.;III;2007-02-12;Consumer Services;0;744900.0;588848.2800000005;164933462.43927416;-0.0012424245354543;Information Services Group Inc;0.0369174033403396;0.3936111629009247;0.5694714784622192
13.0;11600.0;63.0;0;0;1;ILG, Inc;ILG;2008-08-12;Finance;1;98100.0;5814431.890000001;29430521.93000001;0.0034225943740919;ILG Inc;0.33;0.33;0.33
37.8333;0.0;43.0;0;1;1;Immutep Limited;IMMP;2012-04-17;Health Care;1;862.0;7909.833300000001;13002.46520000002;-0.0006719338014742;Immutep Limited;0.33;0.33;0.33
8.6486;128.0;44.0;0;0;0;Imprimis Pharmaceuticals, Inc.;IMMY;2007-04-24;Health Care;1;329.0;33889658.92909997;164933462.43927416;0.0026995619543928;Imprimis Pharmaceuticals Inc;0.33;0.33;0.33
22.0;1020.0;56.0;0;0;0;Imperva, Inc.;IMPV;2011-11-09;Technology;2;3310021.0;941056.2037;3517143.205700003;-0.0025713642026663;Imperva Inc;0.2177964723668992;0.06409081164747471;0.7181127145886421
6.0;0.0;62.0;0;0;0;Integrated Media Technology Limited;IMTE;2017-08-11;Consumer Non-Durables;4;200.0;5126.999999999999;17081.739000000023;-0.0020891805815976;Integrated Media Technology Limited;0.24180401970947824;0.04229694667963247;0.7158990296189703
9.7;7293.424462924463;56.0;0;0;0;Industrea Acquisition Corp.;INDU;2017-08-21;Finance;0;58682.0;226591.1462;1108525.3068;-0.0005527212637669;Industrea Acquisition Corp;0.12191355412417067;0.027057649215637858;0.8510288050988826
10.0;7293.424462924463;56.0;0;0;0;Industrea Acquisition Corp.;INDUU;2017-07-27;Finance;3;4056064.0;855814.1167000001;2107682.7375000017;0.0008600744222392;Industrea Acquisition Corp;0.094897807855159;0.031223701592534726;0.873878487944603
1454716.5284212418;7293.424462924463;54.8125;0;0;0;iShares S&P India Nifty 50 Index Fund;INDY;2009-11-18;Other;2;0.0;114143.8977;962383.5879999998;0.0021952443467324;iShares SP India Nifty 50 Index Fund;0.33;0.33;0.33
20.0;7293.424462924463;54.8125;0;0;1;Brookfield Global Listed Infrastructure Income Fund;INF;2011-08-26;Other;4;561596.0;192229.12990000003;2074431.5110000009;-0.0017691020333272;Brookfield Global Listed Infrastructure Income Fund;0.06872917152941226;0.4116902612149715;0.5195805951952934
16.0;2145.0;55.0;0;0;0;Infinera Corporation;INFN;2007-06-07;Public Utilities;3;11699016.0;10180015.9168;19532325.52739999;-0.0025652109365405;Infinera Corporation;0.33;0.33;0.33
33.1;7293.424462924463;65.0;0;0;1;Innovate Biopharmaceuticals, Inc.;INNT;2016-07-08;Health Care;4;60851.0;35193.565;153901.894;0.0064905109843973;Innovate Biopharmaceuticals Inc;0.2064381539821624;0.0547704733908176;0.7387913465499878
9.0;760.0;47.0;0;0;0;Inspired Entertainment, Inc.;INSE;2014-12-11;Technology;3;27050.0;3797.640000000001;5125.4;-0.0021488007558429;Inspired Entertainment Inc;0.298593103861989;0.06923013128154734;0.6321767650627932
9.0;1577.0;47.0;0;0;0;International Seaways, Inc.;INSW;2016-11-16;Consumer Services;2;2588.0;9847.769999999997;4420332.873699999;0.003026403151993;International Seaways Inc;0.22450009122490883;0.047245776653289724;0.7282541227340699
10.05;2000.0;54.8125;0;0;0;InnerWorkings, Inc.;INWK;2006-08-16;Miscellaneous;2;4966943.0;1880484.4960000005;4022474.295999999;0.0022070600988396;InnerWorkings Inc;0.33;0.33;0.33
125.0;7293.424462924463;54.8125;0;1;1;Iovance Biotherapeutics, Inc.;IOVA;2010-05-26;Health Care;2;5.0;2052.0;11436.0;-0.008784680541444;Iovance Biotherapeutics Inc;0.33;0.33;0.33
72.7273;0.0;54.8125;0;0;1;Intellipharmaceutics International Inc.;IPCI;2006-06-26;Health Care;0;282751.0;202965.9545;617670.6516999996;-0.0006208716266034;Intellipharmaceutics International Inc;0.33;0.33;0.33
21.61;5030.0;78.0;0;0;0;IPG Photonics Corporation;IPGP;2006-12-13;Technology;2;10769173.0;4807189.040000001;7910038.117999999;0.0004172132557029;IPG Photonics Corporation;0.33;0.33;0.33
11.5;1373.0;57.0;0;0;0;Innophos Holdings, Inc.;IPHS;2006-11-02;Consumer Durables;3;1595190.0;801491.0299999999;2180135.505999999;-0.0010334668175016;Innophos Holdings Inc;0.33;0.33;0.33
44.44;454.0;58.0;0;0;0;Intrepid Potash, Inc;IPI;2008-04-22;Basic Industries;1;42699930.0;38225315.5799;80047594.68980005;0.0046150737121073;Intrepid Potash Inc;0.33;0.33;0.33
25.16;7293.424462924463;54.8125;0;0;0;PowerShares International BuyBack Achievers Portfolio;IPKW;2014-02-24;Other;0;0.0;172280.955;720359.8970000002;0.0022217827979965;PowerShares International BuyBack Achievers Portfolio;0.28380272885163627;0.020544571677843692;0.695652715365092
10.0;0.0;41.0;0;0;0;Social Capital Hedosophia Holdings Corp.;IPOA;2017-09-29;Finance;4;212769.0;512159.06970000005;2350193.9432999985;0.0006352660137316;Social Capital Hedosophia Holdings Corp;0.30447055196306266;0.16059106464376596;0.5349383817501063
42.0;7293.424462924463;56.0;0;0;0;IQVIA Holdings, Inc.;IQV;2013-05-09;Health Care;3;19154786.0;10623242.3391;22223207.889200013;0.0026035417258847;IQVIA Holdings Inc;0.33;0.33;0.33
9.0;420.0;59.0;0;0;0;Iridium Communications Inc;IRDM;2008-03-20;Consumer Durables;3;880100.0;2710081.5500000007;4646318.585999996;0.0012080284906232;Iridium Communications Inc;0.33;0.33;0.33
301.566;420.0;59.0;0;0;0;Iridium Communications Inc;IRDMB;2014-05-12;Consumer Durables;0;4800.0;74122.59;174246.7713000001;0.0009956337738124;Iridium Communications Inc;0.14529115422383734;0.05998002785960567;0.7947288260125277
11.43;101.0;60.0;0;0;1;IF Bancorp, Inc.;IROQ;2011-07-08;Finance;4;584643.0;503932.58;1449556.761;0.0051385410835292;IF Bancorp Inc;0.1115293113721741;0.09871509536686869;0.7897555931574769
1454716.5284212418;7293.424462924463;61.0;0;0;0;Voya Natural Resources Equity Income Fund;IRR;2006-10-24;Other;1;0.0;570001.8736000002;1530244.9436000006;0.0012293252659021;Voya Natural Resources Equity Income Fund;0.33;0.33;0.33
19.9;7293.424462924463;54.8125;0;0;1;Prudential Short Duration High Yield Fund, Inc.;ISD;2012-04-26;Other;3;1537481.0;449971.8699;2288795.1758;0.0009680772825345;Prudential Short Duration High Yield Fund Inc;0.10874513055508331;0.2485495861176224;0.6427052656986884
24.8;51504.0;52.0;0;1;1;ING Group, N.V.;ISF;2007-07-10;Finance;1;347700.0;654289.11;2657859.9700000007;0.0004423602203776;ING Group NV;0.23733985424041745;0.05794872902333735;0.704711377620697
1454716.5284212418;7293.424462924463;54.8125;0;0;0;iShares 1-3 Year International Treasury Bond ETF;ISHG;2009-01-21;Other;2;0.0;33889658.92909997;164933462.43927416;-0.0078142907713365;iShares 13 Year International Treasury Bond ETF;0.33;0.33;0.33
1454716.5284212418;7293.424462924463;54.8125;0;0;0;iShares Core 1-5 Year USD Bond ETF;ISTB;2012-10-18;Other;3;0.0;13421.402799999994;49061.9414;0.0015803438056673;iShares Core 15 Year USD Bond ETF;0.2219569162749078;0.09755331190788871;0.6804897639414539
10.0;49.0;64.0;0;0;0;Intra-Cellular Therapies Inc.;ITCI;2013-12-27;Health Care;4;2000.0;399519.25;2330846.9099;0.0047899393194316;IntraCellular Therapies Inc;0.0460443906486034;0.0315809436142444;0.9223747253417968
25.314;7293.424462924463;54.8125;0;1;1;BlueStar Israel Technology ETF;ITEQ;2015-11-02;Other;0;0.0;55357.72109999999;168484.15870000003;0.0035739034846485;BlueStar Israel Technology ETF;0.1017102797826131;0.1950653586536646;0.7032243112723032
50.085;7293.424462924463;54.8125;0;1;0;iShares Core Total USD Bond Market ETF;IUSB;2014-06-10;Other;1;0.0;76616.839;217734.08860000005;0.0020122998570674;iShares Core Total USD Bond Market ETF;0.25229123570933576;0.06565069775210644;0.6820580668565703
20.0;7293.424462924463;54.8125;0;0;0;Ivy High Income Opportunities Fund;IVH;2013-05-29;Other;2;714460.0;360369.7747;2337356.8578999992;-0.001634441053939;Ivy High Income Opportunities Fund;0.22097227467095543;0.25745258693604717;0.5215751370308043
19.2;0.0;52.0;0;0;0;INVESCO MORTGAGE CAPITAL INC;IVR;2009-06-26;Consumer Services;4;3646743.0;1216015.3500000003;3894462.375999999;0.0013889153133408;INVESCO MORTGAGE CAPITAL ;0.15274729207158086;0.10299189845946698;0.7442608001557264
12.54;161.0;54.8125;0;0;1;Invuity, Inc.;IVTY;2015-06-15;Health Care;0;1635962.0;730746.4235;1572925.6930999989;-0.0007611658355731;Invuity Inc;0.1023766696453094;0.021868451808889664;0.8757549126942953
1454716.5284212418;7293.424462924463;54.8125;0;0;0;iShares Core MSCI Total International Stock ETF;IXUS;2012-10-18;Other;3;0.0;15854.739999999998;63005.2737;0.0015803438056673;iShares Core MSCI Total International Stock ETF;0.2219569162749078;0.09755331190788871;0.6804897639414539
2000.0;125.0;38.0;0;0;0;IZEA Inc.;IZEA;2011-06-07;Consumer Services;1;48.0;44849.0;277911.0;-0.004398036922168;IZEA Inc;0.33;0.33;0.33
9.9;4300.0;49.0;0;0;0;Jason Industries, Inc.;JASN;2013-10-18;Consumer Durables;4;500.0;597.6199999999997;8638.49;0.0074640008163196;Jason Industries Inc;0.38701920583844185;0.13092237291857597;0.48205840960144997
27.5;14056.0;61.0;0;0;0;JA Solar Holdings, Co., Ltd.;JASO;2007-02-07;Technology;2;6408360.0;4183763.9401;14214978.9101;0.0029342286257045;JA Solar Holdings Co Ltd;0.33;0.33;0.33
11.6;3600.0;54.8125;0;1;1;"J. Alexander&#39;s Holdings, Inc.";JAX;2015-09-25;Consumer Services;4;893.0;2034556.89;4648904.463100004;-0.0046221844627008;J Alexander39s Holdings Inc;0.33;0.33;0.33
16.9;1210.0;53.0;0;0;1;Jazz Pharmaceuticals plc;JAZZ;2007-06-01;Health Care;4;1384750.0;611061.0009999999;2219442.767;0.0011555140896049;Jazz Pharmaceuticals plc;0.33;0.33;0.33
30.01;1020.0;54.8125;0;0;0;JBG SMITH Properties;JBGS;2017-07-06;Consumer Services;3;1650.0;217084.1566;55682046.04650001;-0.0017051801277429;JBG SMITH Properties;0.11891129311255134;0.08856442799467752;0.7925242694175761
14.0;5800.0;51.0;0;1;1;John Bean Technologies Corporation;JBT;2008-07-18;Technology;4;52.0;411.4;20852823.44300001;0.0019046459881493;John Bean Technologies Corporation;0.3072372227907181;0.1317576766014099;0.561005100607872
1454716.5284212418;7293.424462924463;54.8125;0;0;0;Nuveen Core Equity Alpha Fund;JCE;2007-03-27;Other;1;0.0;362700.40000000014;801443.6900000004;0.0042626191394529;Nuveen Core Equity Alpha Fund;0.33;0.33;0.33
10.01;7293.424462924463;54.8125;0;0;0;Nuveen Credit Opportunities 2022 Target Term Fund;JCO;2017-03-28;Other;1;0.0;2383439.309999999;3362895.0415999936;-0.0011714798068854;Nuveen Credit Opportunities 2022 Target Term Fund;0.08421060470864172;0.14454667409881947;0.7712427243590355
12.5818;2146.0;54.8125;0;0;0;Just Energy Group, Inc.;JE;2009-09-29;Public Utilities;1;100.0;251.63599999999988;98006.662;-0.0009889588419144;Just Energy Group Inc;0.34229834148815524;0.32607292402554605;0.3316287339070615
10.0;7293.424462924463;54.8125;0;0;0;Nuveen Emerging Markets Debt 2022 Target Term Fund;JEMD;2017-09-26;Other;1;0.0;910762.0029999996;1366070.1262000008;-0.0001925062186601;Nuveen Emerging Markets Debt 2022 Target Term Fund;0.33;0.33;0.33
18.285;7293.424462924463;54.8125;0;1;1;Nuveen Global High Income Fund;JGH;2014-11-24;Other;0;9700.0;620769.6100999999;5239933.436500002;0.0020966357746636;Nuveen Global High Income Fund;0.21448300632232042;0.09948252765659953;0.6860344511397342
10.0;7293.424462924463;54.8125;0;0;0;Nuveen High Income 2020 Target Term Fund;JHA;2015-11-12;Other;3;0.0;853361.0797;2936991.811399998;-0.0043651046825442;Nuveen High Income 2020 Target Term Fund;0.2213247490718084;0.09713133525870299;0.6815439256675103
10.0;7293.424462924463;54.8125;0;0;0;Nuveen High Income November 2021 Target Term Fund;JHB;2016-08-24;Other;2;1250388.0;1249987.07;3287525.2459999984;-0.000957567434905;Nuveen High Income November 2021 Target Term Fund;0.21848585191359626;0.044501902028635285;0.7370122471187688
10.0;7293.424462924463;54.8125;0;0;0;Nuveen High Income December 2019 Target Term Fund;JHD;2016-05-11;Other;2;920866.0;692977.431;1970411.480899999;-0.0011431820225519;Nuveen High Income December 2019 Target Term Fund;0.2015937182090936;0.052838772547341116;0.7455675108778861
30.57;2356.0;46.0;0;0;0;Janus Henderson Group plc;JHG;2017-05-30;Finance;1;1069310.0;24980350.59;60256811.6401;0.0028289290601121;Janus Henderson Group plc;0.24220433372717637;0.035023906912941154;0.7227717638015747
10.0;7293.424462924463;54.8125;0;0;0;Nuveen High Income 2020 Target Term Fund;JHY;2015-07-29;Other;2;223091.0;368643.43990000006;2405745.449300001;-0.0012998332556549;Nuveen High Income 2020 Target Term Fund;0.15232946198167543;0.10570439849314942;0.7419661437826497
25.0;7293.424462924463;54.8125;0;0;0;Nuveen Mortgage Opportunity Term Fund;JLS;2009-11-25;Other;2;155230.0;168040.95;164933462.43927416;0.0001995666506461;Nuveen Mortgage Opportunity Term Fund;0.24580366909503937;0.02292377538979048;0.731272554397583
20.0;0.0;54.8125;0;0;0;Nuveen Energy MLP Total Return Fund;JMF;2011-02-24;Other;3;1011157.0;483641.0800000001;2469497.421000001;-0.002801709278666;Nuveen Energy MLP Total Return Fund;0.33;0.33;0.33
19.25;7293.424462924463;54.8125;0;0;0;Nuveen All Cap Energy MLP Opportunities Fund;JMLP;2014-03-26;Other;2;0.0;2917608.7576;4090786.9959;-0.000466469529198;Nuveen All Cap Energy MLP Opportunities Fund;0.41384707391262054;0.0968885757029056;0.4892643988132477
11.1;230.0;57.0;0;0;1;JMP Group LLC;JMP;2007-05-11;Finance;4;5172200.0;1890434.4600000004;5095340.044100003;0.0009687630328858;JMP Group LLC;0.33;0.33;0.33
25.0;7293.424462924463;54.8125;0;0;0;Nuven Mortgage Opportunity Term Fund 2;JMT;2010-02-24;Other;2;280247.0;58534.12;164933462.43927416;0.0039402663693856;Nuven Mortgage Opportunity Term Fund 2;0.33;0.33;0.33
9.64;291.0;45.0;0;0;1;JMU Limited;JMU;2015-04-08;Technology;2;658217.0;499740.0346;1450301.223099999;0.0014620871453838;JMU Limited;0.2610455739001433;0.034135238888363;0.7048191875219345
25.0;7293.424462924463;54.8125;0;0;0;Nuveen Preferred and Income Term Fund;JPI;2012-07-27;Other;4;991873.0;443452.6560000001;1763921.5764000004;0.0014304471120889;Nuveen Preferred Income Term Fund;0.10687289088964458;0.030897988937795117;0.8622291326522827
24.9;7293.424462924463;54.8125;0;0;0;Nuveen Preferred and Income 2022 Term Fund;JPT;2017-01-27;Other;4;794397.0;308978.46200000006;788184.0902999997;0.0014365199897229;Nuveen Preferred Income 2022 Term Fund;0.14528937749564644;0.0664958683773875;0.7882147416472435
19.95;7293.424462924463;54.8125;0;0;1;Nuveen Real Asset Income and Growth Fund;JRI;2012-04-26;Other;3;984801.0;334337.8399;1026390.6628999998;0.0009680772825345;Nuveen Real Asset Income Growth Fund;0.0162364430725574;0.8647383451461792;0.1190252006053924
19.85;7293.424462924463;54.8125;0;0;1;Nuveen Short Duration Credit Opportunities Fund;JSD;2011-05-26;Other;3;670100.0;399647.39950000006;1245439.0327;-0.0003318867798246;Nuveen Short Duration Credit Opportunities Fund;0.33;0.33;0.33
25.26;7293.424462924463;54.8125;0;0;0;Janus Henderson Small/Mid Cap Growth Alpha ETF;JSMD;2016-02-23;Other;1;0.0;6596.057000000002;45074.5067;0.0071176030809884;Janus Henderson SmallMid Cap Growth Alpha ETF;0.0580892898142337;0.0489650927484035;0.8929456472396851
25.24;7293.424462924463;54.8125;0;0;0;Janus Henderson Small Cap Growth Alpha ETF;JSML;2016-02-23;Other;1;0.0;19281.966999999997;61023.56660000006;0.0071176030809884;Janus Henderson Small Cap Growth Alpha ETF;0.0580892898142337;0.0489650927484035;0.8929456472396851
9.75;2.0;58.0;0;0;0;Jensyn Acquistion Corp.;JSYN;2016-04-26;Public Utilities;1;5000.0;13906.700000000004;23611.43999999998;0.0007573705368999;Jensyn Acquistion Corp;0.33;0.33;0.33
9.94;2.0;58.0;0;0;0;Jensyn Acquistion Corp.;JSYNU;2016-03-03;Public Utilities;3;656410.0;566966.4825999999;656290.6376999986;0.0053226875086035;Jensyn Acquistion Corp;0.33;0.33;0.33
20.0;7293.424462924463;54.8125;0;0;1;Nuveen Tax-Advantaged Dividend Growth Fund;JTD;2007-06-27;Other;2;418800.0;133300.36;973113.4174000002;-0.0022889253555771;Nuveen TaxAdvantaged Dividend Growth Fund;0.33;0.33;0.33
5.75;250.0;65.0;0;0;0;JetPay Corporation;JTPY;2011-08-10;Finance;2;349100.0;215.0;2043959.2017999983;-0.0189023379976617;JetPay Corporation;0.33;0.33;0.33
9.7;0.0;61.0;0;0;0;Kayne Anderson Acquisition Corp.;KAAC;2017-05-02;Finance;1;401252.0;193.99999999999997;735813.3253;0.0025723094499367;Kayne Anderson Acquisition Corp;0.145322341865427;0.03470237173376154;0.8199752896604403
10.0;0.0;61.0;0;0;1;Kayne Anderson Acquisition Corp.;KAACU;2017-03-30;Finance;3;6616134.0;8456723.200099997;12181674.21049999;0.0014625632151518;Kayne Anderson Acquisition Corp;0.15074982693039093;0.0351576731874815;0.8140925056147343
34.95;2770.0;70.0;0;0;0;Kaiser Aluminum Corporation;KALU;2006-06-15;Capital Goods;3;104484.0;700.0;384780.4392999999;-0.0008149339372943;Kaiser Aluminum Corporation;0.33;0.33;0.33
73.5;7293.424462924463;42.0;0;0;0;KalVista Pharmaceuticals, Inc.;KALV;2015-04-09;Health Care;3;110679.0;84606.643;366888.4748;0.0003507779783821;KalVista Pharmaceuticals Inc;0.33;0.33;0.33
15.15;14801.0;44.0;0;1;1;iKang Healthcare Group, Inc.;KANG;2014-04-09;Health Care;2;8710682.0;5030599.39;9192005.907000002;2.1084460389651583e-05;iKang Healthcare Group Inc;0.18602685961458415;0.04292050966372088;0.7710526279277272
11.09;17500.0;64.0;0;0;0;KAR Auction Services, Inc;KAR;2009-12-11;Consumer Durables;4;11558369.0;4280986.1756;8987934.355799994;-0.0003453514612846;KAR Auction Services Inc;0.152818204222345;0.12850192515179515;0.7186798692533845
9.7;7293.424462924463;68.0;0;0;0;KBL Merger Corp. IV;KBLM;2017-06-28;Finance;2;262400.0;432394.6396000001;714450.0720999984;-0.0007318721461661;KBL Merger Corp IV;0.12564840244177056;0.04044467755235154;0.8339069241132492
9.9;7293.424462924463;68.0;0;0;0;KBL Merger Corp. IV;KBLMU;2017-06-02;Finance;4;2456754.0;788237.1167000001;3416915.2693000007;0.0024079822079802;KBL Merger Corp IV;0.33;0.33;0.33
20.5;20000.0;50.0;0;0;0;KBR, Inc.;KBR;2006-11-16;Basic Industries;3;22338000.0;10840634.720400004;26488291.900400013;0.001744070539355;KBR Inc;0.33;0.33;0.33
105.0;326.0;45.0;0;0;0;KBS Fashion Group Limited;KBSF;2013-03-07;Consumer Non-Durables;3;273.0;2700.0;15888.24850000001;0.0044662162283542;KBS Fashion Group Limited;0.32548977033450055;0.11093529829612142;0.5635749259247229
19.87;7293.424462924463;54.8125;0;1;1;PowerShares KBW Bank Portfolio;KBWB;2011-11-01;Other;1;15699.0;3602356.689;23256319.64399999;-0.0020906137079495;PowerShares KBW Bank Portfolio;0.22683680281043053;0.05403713064733888;0.719126071035862
1454716.5284212418;7293.424462924463;54.8125;0;0;0;PowerShares KBW High Dividend Yield Financial Portfolio;KBWD;2010-12-01;Other;2;0.0;25485.8936;164933462.43927416;0.0008232693409088;PowerShares KBW High Dividend Yield Financial Portfolio;0.33;0.33;0.33
1454716.5284212418;7293.424462924463;54.8125;0;0;0;PowerShares KBW Property & Casualty Insurance Portfolio;KBWP;2010-12-01;Other;2;0.0;33889658.92909997;164933462.43927416;0.0008232693409088;PowerShares KBW Property  Casualty Insurance Portfolio;0.33;0.33;0.33
